2,1505,2680
1,2002,2306
1,1853,1901
1,1502,4802
0,2201,29874
6,1646,10435
6,1531,29132
4,2033,3302
4,1921,11514
4,1919,4833
4,1917,5894
4,1915,2346
4,1914,5415
4,1913,4412
4,1911,3684
4,1910,2221
4,1908,4267
4,1907,3436
4,1906,3646
4,1904,3204
4,1902,2941
4,1900,1731
4,1859,1823
4,1858,2203
4,1857,1508
4,1855,3478
4,1854,2069
4,1853,11476
4,1851,2471
4,1850,2367
4,1848,2334
4,1847,2006
4,1846,2021
4,1844,5725
4,1843,3523
4,1841,2993
4,1836,1084
4,1813,1228
4,1720,3538
4,1516,4407
3,2213,2804
3,1859,3438
3,1856,2420
3,1854,3350
3,1853,2730
3,1851,2350
3,1850,1883
3,1848,2197
3,1846,2320
3,1845,1905
3,1837,1359
3,1756,1269
3,1624,3462
2,2325,1895
2,2222,9826
2,2012,3655
2,1846,1864
2,1714,1793
2,1540,4936
2,1433,3286
1,2235,5270
1,2054,2910
1,2010,616
1,1832,2762
1,1634,1849
1,19,10920
1,8,9929
0,2204,1889
0,2023,6697
6,1819,3029
6,1655,6297
6,1650,5998
6,1645,5558
6,1639,3988
6,1504,4397
6,1402,3442
5,1849,6774
5,1716,145402
5,1654,82393
5,1544,533229
5,1539,96422
5,1531,83484
5,1529,30870
5,1528,32345
5,1526,88292
5,1524,55928
5,1522,45336
5,1521,182362
5,1520,40471
5,1518,212430
5,1517,45513
5,1515,147399
5,1514,13657
5,1417,823102
4,1649,10423
4,1600,6316
4,1559,3490
4,1557,2222
4,1556,2222
4,1555,2139
4,1554,1848
4,1551,2611
4,1550,2950
4,1549,2073
4,1548,2304
4,1547,1983
4,1544,3297
4,1542,4830
4,1540,2608
4,1538,7158
4,1535,1669
4,1521,1719
3,2216,1989
3,2008,4869
3,1827,2687
3,1650,1866
2,2311,2367
2,2007,2444
2,1800,3041
2,1622,1228
2,11,334
1,2300,21438
1,2041,3331
1,1852,3248
1,1657,3305
1,1510,2910
6,2103,2751
6,1923,5403
6,1506,2200
6,158,59918
5,2012,2493
5,1830,4012
5,1624,2470
5,1435,2040
4,1808,11984
4,1621,3364
4,245,39200
3,2214,1868
3,1927,2088
3,1732,3442
3,1532,2638
2,2036,3997
2,1657,2163
2,1509,1896
1,2248,17257
1,2004,2058
1,1839,2739
0,2121,8290
6,2133,2809
6,2020,2153
5,2019,3222
5,1622,2324
5,1540,1743
5,1354,1903
5,1149,1867
4,2105,2868
4,1908,2561
4,1521,6007
3,2140,6830
3,1950,2347
3,1548,3495
2,2220,3588
2,1905,2537
2,1559,1594
2,1452,1981
1,2252,53594
1,1911,1474
1,1740,1536
1,1449,3174
6,2047,5534
6,1941,2389
6,1638,6921
6,1446,4208
5,1941,4881
5,1814,3061
5,1715,3841
5,1345,4641
4,1908,5169
4,1650,1926
4,1517,6579
3,1955,26639
3,1726,4043
3,1520,3212
2,2114,9817
2,1850,10558
2,1635,9671
2,1455,2452
1,2136,12114
1,2133,142172
1,1837,7785
1,1632,33792
0,1701,9165
6,1354,2671
5,2122,5045
5,1946,13467
5,1716,4459
5,1432,2467
4,2214,2464
4,2113,1839
4,1921,1854
4,1647,1611
4,1516,4203
3,2214,2906
3,2047,10402
3,1707,1516
3,1509,3968
2,2213,5020
2,2103,2120
2,1721,2291
2,1530,2321
1,1514,1988
6,1842,5574
6,1709,2092
6,1547,2774
5,2057,2581
5,1819,4714
5,1622,1569
5,1459,1685
4,2236,12321
4,2048,3201
4,1846,1974
4,1703,1932
4,1506,2161
3,2201,20921
3,1955,1992
3,1844,4508
3,1618,2850
3,1614,3265
3,1612,4011
3,1610,2855
3,1608,2891
3,1605,1684
3,1602,4367
3,1557,3807
3,1543,1590
3,1435,1640
2,2003,6704
2,1753,982
2,1621,5516
2,1505,2476
1,2040,5319
1,1848,2711
1,1757,12730
1,1447,5668
6,1958,5763
6,1508,2607
5,2208,2123
5,1938,1112
5,1758,1882
5,1533,27313
4,2214,16912
4,2044,2382
4,1842,2139
4,1720,4527
4,1503,2539
3,2156,2314
3,2043,2373
3,1652,4161
2,2133,3003
2,1934,3744
2,1817,5798
2,1520,3075
1,2305,3692
1,1929,1420
1,1759,2971
1,1518,5628
6,1552,3347
6,1450,2151
5,2026,2495
5,1849,2665
5,1720,2954
5,1716,2459
5,1712,2106
5,1700,2114
5,1659,3182
5,1656,1736
5,1644,1401
5,1545,1380
5,1306,5220
4,2206,4121
4,1950,4889
4,1649,6505
3,2011,4066
3,1740,3322
2,2001,3451
2,1748,2843
2,1611,1467
1,2157,5362
1,1857,1920
1,1708,1715
1,1551,7186
6,1740,5510
6,1630,2124
5,2027,8221
5,1634,12984
5,1506,1977
4,2149,1756
4,1913,4596
4,1659,1714
4,1513,2002
3,2158,2543
3,2039,4261
3,1931,1301
3,1745,1050
3,1639,1363
3,1533,1993
2,1827,7940
1,2012,2878
1,1823,2742
1,1630,18271
1,1507,1493
0,220,3248
6,2257,2945
6,1815,4275
6,1517,2255
5,2043,2254
5,1819,2357
5,1554,2702
4,2148,2679
4,2144,1868
4,2143,2055
4,2141,1638
4,2139,6166
4,2137,3756
4,2135,1781
4,2133,1472
4,2132,1340
4,2131,2408
4,2128,1902
4,2125,1219
4,2122,2527
4,2120,1871
4,2117,1275
4,2113,1205
4,2012,2280
4,1816,1165
4,1649,1359
4,1401,650
3,2224,181595
3,2040,3614
3,1938,6143
3,1935,6456
3,1932,3144
3,1930,3096
3,1928,5620
3,1927,2250
3,1925,2457
3,1923,2720
3,1919,1830
3,1855,1411
3,1700,3180
3,1517,7344
2,2130,2715
2,1732,1802
2,1444,2035
1,2131,1779
1,1921,1828
1,1657,3332
1,1551,6748
6,1914,6669
6,1611,2267
5,1904,1890
5,1719,2688
5,1555,1288
4,1837,7631
4,1832,5136
4,1829,11078
4,1826,5671
4,1824,3073
4,1822,2536
4,1817,3836
4,1814,1339
4,1756,1330
4,1638,10106
4,1533,1635
3,2153,1250
3,1852,1917
3,1754,4286
3,1708,4980
3,1553,1751
2,1849,4602
2,1738,19625
2,1503,20317
1,2244,5824
1,2114,1918
1,1922,2505
6,1922,9040
6,1658,3454
5,2107,4051
5,1745,3298
5,1555,15894
5,1442,724
4,2050,1748
4,1711,4378
4,1457,4799
3,2227,1232
3,2122,5048
3,1719,2664
3,1459,2831
2,2130,2840
2,1953,5475
2,1655,2394
2,1528,2272
1,2143,14259
1,1959,13042
1,1848,1951
1,1455,2489
6,1520,3081
5,2221,11706
5,2205,2210
5,1858,4183
5,1716,4816
5,1711,2751
5,1710,3482
5,1702,1852
5,1637,1680
5,1346,5216
4,2243,1220
4,2215,1950
4,2118,1669
4,2014,6554
4,1830,3013
4,1514,4625
3,2157,2989
3,1922,2730
3,1738,2987
3,1543,3031
2,2256,3631
2,2006,8392
2,1847,1410
2,1755,2834
2,1551,2022
1,2153,2842
1,2037,2767
1,1909,3197
1,1616,2008
6,1936,3388
6,1813,2018
6,1644,3575
5,1915,5818
5,1746,2510
5,1507,2607
4,2326,1597
4,2100,3560
4,2057,3803
4,2055,1848
4,2053,2665
4,2051,3709
4,2050,3694
4,2042,2102
4,2041,7706
4,2038,2993
4,2036,2397
4,2032,5307
4,2027,1363
4,1939,1344
4,1847,2809
4,1512,4390
3,2309,2009
3,2110,2084
3,1802,3666
3,1627,3358
3,1442,1785
2,2239,3068
2,1818,2049
2,1640,4138
1,2032,3156
1,1800,3234
1,1707,4280
1,1543,3443
6,1553,3755
5,1839,2958
5,1648,774
4,2011,2362
4,1900,4016
4,1442,7210
3,2135,3812
3,1927,3334
3,1925,2909
3,1924,7686
3,1923,6906
3,1918,2510
3,1917,2267
3,1913,3064
3,1908,4106
3,1907,1789
3,1902,2413
3,1900,2256
3,1859,2120
3,1857,4470
3,1857,3031
3,1856,2014
3,1855,2372
3,1854,1721
3,1847,1365
3,1751,1536
3,1623,2258
2,1827,14518
2,1637,2336
1,2100,2378
1,1710,4864
6,1347,4400
5,2151,4659
5,1709,1944
5,1531,5437
4,2242,1802
4,2133,3635
4,1937,2709
3,2103,1844
3,46,3169
2,2232,5789
2,2054,4086
2,1821,11601
2,1821,3167
2,1818,7788
2,1814,3468
2,1813,3732
2,1810,4205
2,1808,4501
2,1807,5252
2,1805,2990
2,1804,4928
2,1802,3085
2,1801,2801
2,1800,4985
2,1753,1647
2,1636,8007
1,2224,3504
1,1543,2346
0,2307,27774
0,1935,1056
6,2058,18684
6,2056,6335
6,2054,7467
6,2052,4658
6,2050,5439
6,2049,3496
6,2047,4925
6,2045,4372
6,2043,7963
6,2041,6025
6,2039,2945
6,2037,6252
6,2035,2974
6,2033,6342
6,2031,3610
6,2030,2902
6,2027,3992
6,2018,3057
6,1856,6042
6,1523,4167
5,2257,4403
5,2136,1214
5,1911,1610
5,1707,4020
4,2256,966
4,1853,3041
4,1619,7822
3,2114,2451
3,1628,4522
2,2324,1168
2,2227,19830
2,2002,2446
1,2312,7343
1,1636,6527
6,2133,3739
5,2241,6593
5,2139,52681
5,2054,2797
5,1856,2155
5,1741,3892
4,2217,9787
4,1931,2838
4,1624,8669
4,45,1770
4,27,1436
3,2231,4155
3,1837,2926
3,1606,3502
2,2105,6225
2,1903,4207
2,1717,4814
1,2325,4144
1,2129,4257
1,1936,2564
1,1906,2914
1,1807,9698
0,118,3911
5,2055,44504
5,1829,3456
4,2305,4072
4,2000,2217
4,1642,2750
3,2339,9328
3,1543,4478
3,27,3466
2,1930,1044
1,107,3195
0,1752,2658
6,2332,9303
6,1907,3176
6,1649,2799
6,19,2426
5,2153,2333
5,1934,1922
5,1701,2587
4,2327,5802
4,2308,9859
4,1833,5471
4,1718,2247
3,2038,2672
3,1833,2361
3,1714,1987
2,2113,2402
2,1939,1562
1,2301,2833
1,2046,2837
1,1906,1958
1,254,20855
6,1900,2404
5,2225,2320
5,2001,6410
5,1956,3915
5,1953,2810
5,1952,4415
5,1952,2539
5,1947,2188
5,1946,2160
5,1944,2459
5,1943,3453
5,1931,1556
5,1836,1649
5,1556,4689
4,2224,5737
4,2031,1635
4,1706,2529
3,2301,2843
3,1954,2967
3,1838,1777
2,2226,722
1,2005,2609
1,1648,5594
1,1640,2159
1,1425,674
6,2116,6174
6,1554,2916
5,2258,2166
5,1953,5611
5,1619,2960
5,12,7134
4,2258,2968
4,1711,1984
3,2049,3009
2,2248,3893
1,2230,3076
1,1803,2759
1,1644,3069
0,2105,3096
6,1852,3579
6,1652,10889
5,2154,2321
5,2041,18133
5,1557,1880
4,2328,6140
4,2209,3965
4,2100,1477
4,1941,4902
4,1734,2018
4,1706,2093
3,2326,548
3,2204,1960
3,1939,2890
3,1741,2278
3,343,27159
3,320,800
3,316,9464
3,315,8162
3,312,18323
3,310,6437
3,310,4906
3,308,5486
3,308,64614
3,307,14494
3,304,4178
3,304,11084
3,302,4481
3,301,4912
3,257,6629
3,256,7077
3,255,9283
3,253,14250
3,250,15173
3,247,826
3,246,2632
3,245,4423
3,245,2363
3,243,3436
3,243,3891
3,240,8035
3,239,7124
3,238,14163
3,236,520
3,236,10796
3,235,4976
3,234,29099
3,233,13890
3,232,5811
3,231,13207
3,230,6817
3,229,4344
3,229,4089
3,228,6325
3,227,2274
3,227,918
3,227,3643
3,225,19202
3,224,3752
3,224,4239
3,222,3917
3,221,3284
3,220,624
3,220,3781
3,218,4691
3,216,5762
3,214,5526
3,213,6266
3,206,3452
3,113,4942
3,2,2048
2,2208,2220
2,2111,458
2,2017,2100
2,1901,1646
2,1724,2899
2,1553,3791
2,1413,5882
1,2012,1268
1,1626,10654
0,1857,3563
0,0,4639
6,1746,2380
6,1544,29188
5,2319,3528
5,1952,5330
5,1657,3033
5,1501,18891
4,2301,1909
4,2155,1533
4,2031,2354
4,1828,1959
4,1726,2537
4,1552,1972
3,2220,2413
3,2038,1750
3,1852,1445
3,1713,5825
3,1647,2096
3,19,1774
2,2059,1640
2,1753,2058
1,2223,4731
1,2017,3033
1,1746,3421
1,1743,2461
1,1740,3503
1,1737,2622
1,1731,2824
1,1727,3239
1,1724,2185
1,1714,1309
1,1629,1836
6,2318,5811
6,1533,2703
5,1905,3893
5,1652,5847
5,1550,10840
5,118,11912
4,1807,2390
4,1636,2138
4,1520,2358
3,2315,4194
3,2153,4424
3,2150,11500
3,2147,2583
3,2144,3579
3,2140,3084
3,2138,2418
3,2135,2455
3,2132,3288
3,2131,23691
3,2121,1667
3,2025,736
3,2000,1361
3,1857,1625
2,2123,2571
2,1952,6964
2,1712,2303
1,2241,6984
1,2001,2381
1,1535,2514
0,1955,21881
6,2258,2391
5,2041,2665
5,1710,2606
4,1621,24762
4,205,2359
4,119,1978
4,1,1698
3,2313,2205
3,2210,2498
3,2106,4352
3,1951,2252
3,1844,2074
3,1717,2069
3,1605,1846
3,1425,1781
3,122,4106
2,2347,4618
2,2148,2218
2,2025,2549
2,1917,1964
2,1745,2900
2,1600,1896
2,1428,1532
2,23,2371
1,2147,4024
1,2043,1732
1,1937,1960
1,1828,1538
1,1717,5577
1,1556,1508
1,1427,2329
0,1554,2444
6,1638,2451
5,1955,6248
5,1831,4121
4,1807,5213
4,1633,19098
3,1557,17432
2,2057,1991
2,1958,1508
2,1852,2430
2,1738,2628
2,1724,3605
2,1605,1510
1,2049,2056
1,1835,2171
1,1612,1908
6,1905,2691
6,1702,2545
6,1557,2010
5,2149,2255
5,1854,1732
5,1745,1395
5,1550,1711
4,2314,13711
4,2149,3308
4,1953,1805
4,1832,1738
4,1657,2235
3,2338,2015
3,2109,2168
3,1914,1021
3,1702,6083
3,1624,2079
3,9,7609
2,2258,1140
2,1906,2221
2,100,1782
1,2259,1624
1,2135,1341
1,2019,2413
1,2008,2137
1,2002,1913
1,2000,1732
1,1949,1279
1,1848,1417
1,1709,2013
1,1552,1416
0,2235,2693
0,1836,1769
0,1620,2245
0,1511,4240
6,2020,2235
6,1912,3266
6,1716,1838
6,1516,1726
5,2246,2086
5,1843,456
5,1823,1769
5,1657,1975
5,1556,1517
4,2104,622
4,2028,594
4,1946,2624
4,1733,1406
4,1600,1290
3,1859,1746
3,1712,3012
3,1707,6373
3,1659,1343
3,1559,1338
2,2349,1531
2,2156,3432
2,2049,4810
2,2045,3874
2,2042,2581
2,2040,2356
2,2037,2509
2,2035,1864
2,2026,1184
2,2009,1335
2,1525,2501
1,2240,2050
1,2041,1084
1,1919,1804
1,1722,1547
1,1602,1297
0,59,3067
6,2246,3961
6,2119,2876
6,1700,1711
5,2346,3032
5,2217,1862
5,2048,1689
5,1914,6284
5,1749,1302
5,1608,3241
5,53,8020
4,2334,2891
4,2235,1919
4,2157,4274
4,1736,1607
4,1600,1148
3,2257,8077
3,2139,1301
3,2026,1396
3,1920,3198
3,1813,1118
3,1634,1319
2,2156,1605
2,2121,1278
2,1957,984
2,1825,12276
2,1634,1391
2,45,3969
1,2153,1348
1,2058,2728
1,1928,782
1,1808,1565
1,1630,1495
6,1806,2212
6,1651,2591
6,1536,2582
5,1848,1744
5,1722,1527
5,1547,2935
4,2122,4024
4,1701,26903
4,1517,8343
3,2015,450
3,1932,1851
3,1816,1811
3,1745,572
3,1712,1350
3,1557,1305
2,2347,3168
2,2342,3428
2,2339,4950
2,2336,2004
2,2331,2797
2,2327,2832
2,2323,2030
2,2311,2548
2,2305,1430
2,2136,1399
2,309,5401
1,2036,2743
1,1854,3789
1,1730,2445
6,2230,7748
6,2035,1890
6,1900,4457
6,1518,2354
5,2135,9651
5,2132,8590
5,2129,5066
5,2126,3603
5,2124,2974
5,2122,6483
5,2119,2796
5,2116,4945
5,2114,2391
5,2111,2793
5,2109,3136
5,2106,2716
5,2058,3180
5,2051,5192
5,2013,1794
5,1909,3824
5,1810,1726
5,1750,27493
5,1626,3421
5,300,6944
5,208,11250
5,128,26834
5,124,36400
5,119,11992
5,117,12566
5,115,8042
5,113,9174
5,110,19816
5,104,7207
5,102,2980
5,16,10898
4,2257,5959
4,2157,5959
4,2106,3154
4,1934,4280
4,1810,7984
4,1708,4556
4,1600,1539
4,35,4409
3,2143,2392
3,2026,1671
3,1908,3954
3,1643,6018
3,1635,13931
3,1632,3527
3,1624,1462
2,2200,1834
2,2035,1243
2,1911,2206
2,1739,1388
2,1559,1640
1,2302,2034
1,2222,752
1,2123,2049
1,1948,1952
1,1807,1858
1,1652,970
1,1554,1796
6,2251,9222
6,2114,1160
6,1929,2476
6,1756,1472
6,1640,1787
6,1409,2963
6,340,1372
6,204,1203
6,45,1040
5,2310,1081
5,2104,5760
5,1955,1468
5,1930,850
5,1856,1054
5,1803,1064
5,1747,1088
5,1715,813
5,1620,1173
5,1529,1392
5,1338,1925
5,51,1266
4,2340,2241
4,2248,1100
4,2140,2005
4,2049,1136
4,1943,992
4,1844,1692
4,1741,1129
4,1645,1993
4,1548,1787
4,1453,1404
4,1402,2448
4,59,4284
3,2326,7449
3,2222,1635
3,2131,1854
3,2029,1779
3,1937,1348
3,1807,2262
3,1402,6684
2,2311,1242
2,2207,883
2,2106,3327
2,2006,1709
2,1910,5640
2,1810,1752
2,1659,3730
2,1548,8530
2,1404,1804
1,2320,4786
1,2214,1488
1,2111,4413
1,1942,2390
1,1837,2175
1,1722,5532
1,1533,1529
1,1402,1156
6,1946,1854
6,1751,6369
6,1612,1826
5,2058,2299
5,1928,4172
5,1717,6407
4,2319,7828
4,1814,3522
3,2133,16606
3,1958,1829
6,1507,3613
5,2137,2962
5,2016,9450
5,1902,2577
5,1602,2676
5,1558,4073
5,1556,6513
5,1553,2815
5,1551,4786
5,1547,3505
5,1544,8613
5,1541,3788
5,1538,1344
5,1535,2463
5,1534,3889
5,1531,6681
5,1524,1314
4,2103,4860
4,1852,1287
4,1746,3282
4,1607,1814
4,1409,2060
3,2340,4459
3,1942,1825
3,1750,3220
3,1620,1150
3,1503,7462
2,1903,1387
2,1753,1304
2,1521,1261
1,2200,1914
1,1905,1094
1,1725,1755
1,1621,1575
1,1446,1285
6,2128,2942
6,1937,2369
6,1527,2030
4,2118,1764
4,1957,1837
4,1832,1908
4,1649,1564
4,1455,1248
3,1514,1918
2,2256,8694
2,2045,2672
2,1729,1435
2,1526,1470
1,2108,1470
1,1912,1626
1,1809,1844
1,1627,6617
1,1457,1448
6,1841,1952
6,1701,2232
6,1536,3036
5,2051,1410
5,1942,2965
5,1722,2995
5,1601,1160
4,2000,1622
4,1814,1403
4,1703,8162
4,1527,1516
3,2241,1989
3,2140,2050
3,2027,1325
3,1753,1291
3,1606,1948
3,1447,9337
3,8,1931
2,2104,1497
2,1919,2089
2,1753,1460
2,1625,1333
2,1518,1573
1,1844,1807
1,1729,1729
1,1559,1718
6,1750,4783
6,1614,2748
6,1447,1878
5,2211,6479
5,2102,1390
5,1933,1710
5,1905,1620
5,1836,1308
5,1628,2300
5,1553,284
5,1442,2455
5,1318,2716
5,1200,1403
4,2202,1254
4,2138,2213
4,1913,1628
4,1739,1176
4,1618,1121
4,1514,2019
3,2257,2308
3,2112,1781
3,1944,1675
3,1830,2821
3,1658,1374
3,1528,1593
2,2114,1783
2,2000,1546
2,1839,2527
2,1604,1677
2,1447,9949
1,2219,38032
1,2141,1650
1,2114,4283
1,1947,1818
1,1821,20681
0,1619,2029
6,2129,2719
6,2008,4368
6,1506,1832
5,2114,1911
5,1959,2048
5,1850,4151
5,1644,5165
5,1523,2858
4,2145,9086
4,1915,2610
4,1912,1749
4,1910,2423
4,1907,9150
4,1904,2999
4,1902,3787
4,1859,2812
4,1856,2523
4,1854,2420
4,1851,1441
4,1848,3264
4,1845,1360
4,1843,980
4,1840,1186
4,1838,977
4,1836,1739
4,1833,1213
4,1830,1386
4,1828,2197
4,1825,1954
4,1823,1391
4,1820,1591
4,1817,1448
4,1811,1007
4,1733,1352
4,1443,1012
3,2050,2165
3,1934,1441
3,1818,3363
3,1557,2009
2,2010,2160
2,1828,1845
2,1621,2846
1,1928,746
1,1739,1898
1,1610,1436
1,1438,1641
6,2048,5167
6,1729,2507
6,1429,3142
5,2037,19259
5,1846,4105
5,1552,2624
5,1411,3002
4,2216,13852
4,2123,3104
4,2003,2692
4,1824,1863
4,1652,2495
4,1515,1575
3,2239,2496
3,2055,2065
3,1805,1825
3,1557,1870
3,1413,1786
2,2039,19461
2,1916,2595
2,1821,5577
2,1812,2128
2,1716,3356
2,1714,2384
2,1712,3144
2,1710,12672
2,1709,4040
2,1702,1257
2,1629,1526
2,1412,1646
2,49,2326
1,2153,6649
1,2029,4249
1,1908,2462
1,1438,1517
6,1914,1791
6,1648,5168
5,1923,2863
5,1905,2836
5,1840,960
5,1816,1080
5,1805,2001
5,1651,3916
5,1642,4298
5,1639,1741
5,1635,6359
5,1633,7543
5,1630,4689
5,1626,2178
5,1616,1552
5,1607,1720
5,1417,2983
5,1313,1722
4,2302,1393
4,2251,480
4,2113,1297
4,1804,2300
4,1734,1482
4,1526,2789
4,1358,1575
3,2152,3806
3,2024,1948
3,1905,2174
3,1800,1867
3,1603,1126
3,1433,1643
2,2200,5221
2,2005,1203
2,1701,856
2,1611,1774
2,1452,3915
1,2109,6262
1,1924,1291
1,1755,1515
1,1651,1710
1,1451,1374
6,1525,2088
5,2105,3656
5,1944,1220
5,1900,1501
5,1749,1038
5,1619,2745
5,1615,1536
5,1612,1479
5,1608,1137
5,1606,1513
5,1603,927
5,1556,1591
5,1549,981
5,1533,1440
5,1503,2121
4,2142,1895
4,1802,14028
4,1507,26369
4,224,2501
4,102,3373
3,2121,2911
3,1738,2556
3,1557,2081
2,2234,1575
2,2125,3464
2,1946,2632
2,1727,3983
2,1604,2581
1,1940,3299
1,1830,1372
1,1647,1643
1,1513,1167
6,1732,3383
6,1510,3717
6,1359,1598
5,2148,2410
5,2044,1122
5,1941,4841
5,1830,4038
5,1524,1376
4,2311,1934
4,2058,1828
4,1958,1471
4,1838,2790
4,1439,1289
3,2142,834
3,1953,1692
3,1852,1680
3,1707,4314
3,1503,19786
2,1556,1584
1,1849,1866
1,1435,13293
6,2152,3807
6,1739,7512
5,1756,1826
5,1600,2652
4,2155,2407
4,2009,1316
4,1919,7163
4,1701,9821
4,1555,1056
3,2229,2098
3,2037,1138
3,1809,1376
3,1629,1184
3,1510,2118
2,2123,27847
2,1951,2053
2,1757,2106
2,1713,5092
2,1646,2778
2,1637,3138
2,1632,1626
2,1605,890
2,1522,851
1,2227,12863
1,2110,1576
1,1915,1727
1,1757,1174
0,2159,5689
6,2149,3044
6,1857,1448
6,1317,1624
5,2043,1695
5,1909,1405
5,1723,10008
5,1632,1267
5,1504,1274
4,2202,2236
4,1930,1651
4,1825,1078
4,1658,1092
4,1503,2378
3,2206,2247
3,2033,1583
3,1652,1553
2,2114,1572
2,1907,2659
2,1644,1471
2,1545,1584
1,2027,2281
6,2108,4093
6,1415,3124
5,2016,5181
5,1802,6564
5,1621,1209
5,1515,6274
4,1650,3440
